number,spam_label,reported_by_users,avg_call_frequency,avg_call_duration,no_of_unique_contacts,report_ratio,most_active_hour
8999528442,not_spam,0,8,230,57,0.01,12
8842409147,spam,441,79,32,10,1.2,6
6998160338,spam,184,31,55,10,1.85,3
9029477133,not_spam,2,9,315,85,0.04,22
6039866428,not_spam,2,9,246,10,0.05,9
6323989671,not_spam,2,8,171,45,0.04,14
8409772803,spam,131,74,33,3,4.3,6
7890047058,not_spam,1,1,478,19,0.03,8
6442386887,spam,440,51,10,8,1.46,3
9088433205,spam,373,72,54,4,2.85,2
6587135622,spam,423,51,18,7,2.0,2
7013464413,spam,372,85,58,2,1.96,5
7098190013,spam,264,28,39,13,4.7,6
9078597169,not_spam,0,4,115,85,0.02,8
7805894938,spam,473,49,15,13,1.29,5
6945744792,not_spam,1,8,168,16,0.01,18
6539766652,not_spam,2,9,162,95,0.04,21
8771168953,spam,128,61,59,4,1.63,0
7626065923,spam,93,64,27,5,3.01,4
6036125756,not_spam,0,2,122,13,0.04,17
6460462608,not_spam,1,10,474,73,0.05,18
6753888009,not_spam,1,7,61,49,0.02,22
7929087288,not_spam,2,9,494,32,0.05,8
6027112714,spam,309,30,45,3,2.14,0
9792270000,not_spam,1,10,190,81,0.0,9
6448040486,spam,285,78,28,5,4.88,1
8294278370,spam,490,35,13,15,1.05,3
7398665415,not_spam,0,6,295,47,0.02,15
7899106259,spam,182,23,36,13,1.28,2
9285403860,spam,388,72,41,13,4.07,1
8179622887,spam,228,88,34,4,2.72,3
7979619685,not_spam,2,10,83,52,0.02,22
6651181359,not_spam,2,10,559,47,0.03,18
7601759543,spam,178,68,58,12,4.11,1
7359483684,not_spam,1,9,431,66,0.04,15
7257358789,not_spam,2,2,135,41,0.01,18
8422123511,not_spam,0,2,527,37,0.02,20
6892018986,not_spam,2,7,275,78,0.01,18
7172574648,not_spam,1,10,385,95,0.01,14
7306776808,spam,186,81,9,11,1.25,4
7340208039,spam,384,55,9,7,3.74,3
7781868293,spam,87,37,36,2,4.67,2
8900124186,not_spam,2,8,187,27,0.01,19
6307952199,spam,405,82,19,2,1.56,6
7331364084,spam,390,65,10,8,4.37,6
8025571817,not_spam,2,10,191,76,0.05,15
8926725470,not_spam,0,8,89,31,0.04,16
6564535906,spam,276,64,19,13,3.03,4
7350626865,not_spam,2,3,531,65,0.04,11
6121428537,not_spam,0,8,217,69,0.05,14
7465913172,spam,321,89,16,9,2.0,3
8415068701,spam,441,52,46,4,2.68,5
6179603056,not_spam,1,3,543,71,0.02,8
7552408679,not_spam,1,2,484,29,0.02,15
9895255408,spam,178,68,58,12,4.11,1
8577392588,not_spam,1,7,556,89,0.01,12
8561912340,not_spam,1,3,63,47,0.04,15
8546883919,spam,164,33,49,3,1.32,4
8145890774,spam,242,44,26,15,3.81,1
6063426581,not_spam,2,4,94,65,0.0,12
7289130969,spam,467,62,24,10,2.8,5
6695561320,spam,453,67,33,5,2.55,1
7941589175,spam,469,53,45,7,3.88,3
6689145063,spam,352,62,47,12,2.66,1
9452240532,spam,376,24,35,15,2.81,0
7756171561,not_spam,2,6,168,23,0.02,19
6182184149,spam,103,60,40,11,2.05,4
7225218530,not_spam,0,6,197,25,0.04,22
9836055485,spam,411,63,27,4,4.03,4
9207484589,not_spam,2,3,314,80,0.01,10
7060978868,spam,170,82,49,8,3.1,2
8113529087,spam,262,86,28,13,2.3,3
6371334442,spam,83,64,5,10,3.77,4
8369385252,not_spam,2,3,357,24,0.02,19
6403986481,spam,272,98,24,12,1.22,4
7076560373,spam,284,57,45,2,2.35,1
6348410977,not_spam,2,9,418,91,0.03,11
8425909631,not_spam,0,10,478,79,0.05,12
7359170660,not_spam,2,6,554,68,0.01,22
9373046746,not_spam,1,3,395,53,0.04,12
9015645370,not_spam,0,10,279,98,0.05,13
6433922688,spam,56,79,32,4,2.38,6
7402758507,not_spam,2,1,247,77,0.02,9
6772638143,not_spam,2,10,559,47,0.03,18
7928433845,not_spam,2,4,397,11,0.02,9
9104094134,spam,494,81,7,2,3.22,0
8036058995,spam,259,99,13,14,3.29,3
9262477338,not_spam,1,8,218,46,0.04,8
6469520700,not_spam,1,4,549,43,0.02,9
7313636756,spam,278,59,53,4,4.68,1
7376337220,spam,270,23,35,2,4.28,1
6211040595,spam,116,35,21,7,1.47,4
6297544261,spam,217,77,44,3,2.76,5
9840932130,not_spam,2,2,309,49,0.03,18
7183641719,not_spam,0,5,449,36,0.01,13
9083773345,spam,327,82,50,10,2.57,3
6414630352,not_spam,2,1,186,24,0.05,20
9698531404,not_spam,0,7,361,34,0.01,8
6400783706,spam,499,91,29,3,3.28,4
8509047556,spam,303,70,60,12,4.42,5
9642462157,not_spam,0,9,592,64,0.05,19
7715721396,spam,387,88,58,15,2.21,5
8441227181,spam,323,45,24,4,3.7,0
6340699777,not_spam,1,5,77,88,0.01,18
7310298661,spam,464,38,10,15,3.39,5
9933079151,not_spam,2,3,292,94,0.01,15
7822047248,not_spam,1,3,375,55,0.05,11
6407720795,not_spam,1,7,278,30,0.03,15
8880166222,not_spam,2,4,132,40,0.01,18
8844784295,not_spam,0,1,450,76,0.02,9
9565174489,spam,341,56,36,13,4.91,4
8341552635,not_spam,2,4,353,10,0.04,17
9730652841,not_spam,0,7,387,90,0.05,21
7561626572,not_spam,2,8,97,73,0.04,16
9696964841,spam,462,72,34,15,2.57,0
7806719422,not_spam,1,6,315,23,0.01,12
7062604165,spam,88,47,21,6,1.32,2
9962856506,not_spam,1,4,549,43,0.02,9
8669951653,spam,207,53,25,6,4.7,4
7356242130,not_spam,0,3,544,91,0.03,17
7900153360,spam,282,50,17,12,3.71,4
9640816715,spam,303,70,60,12,4.42,5
7511459617,spam,254,81,48,12,4.64,5
7319134107,spam,275,50,38,10,4.98,5
8891259090,spam,403,29,48,8,1.52,0
8774502468,not_spam,1,9,385,16,0.02,13
9014106462,not_spam,2,9,147,59,0.05,11
6562913537,not_spam,1,3,428,69,0.0,17
9229477653,not_spam,2,1,274,98,0.03,21
8920402346,spam,263,78,8,3,2.78,6
8033152053,not_spam,0,4,331,56,0.01,18
6799967418,not_spam,1,7,514,80,0.05,17
7398781458,not_spam,2,6,403,88,0.04,13
8542715764,not_spam,2,8,286,57,0.04,16
7263097176,spam,132,96,45,2,4.16,2
9941719525,not_spam,1,2,484,29,0.02,15
8456024530,not_spam,2,6,420,64,0.01,22
9791178170,spam,481,28,10,12,2.14,3
8221839821,spam,246,75,52,14,3.91,5
7157005182,spam,390,65,10,8,4.37,6
7685036540,spam,426,31,6,12,4.52,0
9288922033,not_spam,2,4,323,26,0.0,18
8694312379,not_spam,0,8,540,20,0.03,13
9320784422,spam,393,36,6,11,1.21,0
7891563197,spam,232,80,52,7,1.26,1
9059280753,not_spam,0,5,151,63,0.05,8
9241891062,spam,315,88,38,8,1.97,4
6190564499,not_spam,0,9,108,54,0.04,13
9573124123,spam,488,84,19,6,2.18,3
6787455224,not_spam,2,4,375,88,0.02,15
6067110493,spam,184,37,51,2,4.83,1
9766435868,spam,480,85,9,7,4.46,2
7651221113,spam,143,32,56,14,3.06,0
7716188365,spam,255,42,47,7,2.94,3
6676614063,spam,179,74,45,13,4.43,1
7792519978,spam,317,46,19,4,2.89,4
9699638169,spam,252,65,52,9,2.12,0
9842900803,not_spam,0,2,212,36,0.04,8
7916151017,not_spam,2,5,181,84,0.05,15
7723138890,spam,144,42,48,13,2.5,1
8089864533,spam,119,77,53,8,4.75,2
9300669936,spam,319,43,38,5,1.68,1
9287300656,spam,238,35,40,7,2.57,0
7100392147,not_spam,0,3,385,44,0.01,13
9617701963,not_spam,0,10,349,65,0.03,12
7680505855,spam,396,30,25,6,2.13,3
9145832676,spam,430,74,28,11,2.05,1
8733108884,spam,396,78,5,11,3.05,2
7920229124,spam,434,97,22,12,3.68,0
8182703732,not_spam,2,6,554,68,0.01,22
7122127060,spam,70,54,12,13,4.32,0
9682649363,spam,451,31,24,3,3.63,6
6500915046,not_spam,1,3,63,47,0.04,15
6179397796,not_spam,2,6,403,88,0.04,13
8092539063,not_spam,1,8,333,11,0.05,9
9761926030,not_spam,0,6,119,74,0.05,20
7089752759,spam,202,38,40,13,3.79,1
7124374122,spam,67,97,46,11,2.83,3
6811260084,spam,482,89,58,5,3.85,4
9666776344,not_spam,0,10,549,14,0.01,12
7028562858,not_spam,2,3,566,68,0.04,11
9404183820,not_spam,2,9,147,59,0.05,11
7076480121,not_spam,2,3,314,80,0.01,10
7583854140,not_spam,2,9,520,36,0.05,12
9287289005,spam,431,67,49,9,4.3,4
9601137318,spam,106,49,37,10,2.91,0
7769189370,spam,426,21,46,9,2.5,3
8735651473,not_spam,2,7,280,65,0.04,13
7005967698,spam,373,69,17,2,3.11,2
7451327484,spam,157,68,54,13,2.02,4
9119705738,not_spam,2,4,166,27,0.02,15
9441535483,not_spam,1,7,514,80,0.05,17
6725058479,spam,103,60,40,11,2.05,4
7147418713,not_spam,1,4,446,20,0.0,13
7742936037,not_spam,2,6,554,68,0.01,22
7889658203,spam,416,34,43,6,1.81,5
8269604544,spam,363,73,28,11,3.23,4
8815688908,not_spam,0,7,425,79,0.02,13
7354960810,not_spam,1,7,495,16,0.02,10
6030576012,not_spam,2,8,187,27,0.01,19
9394113228,spam,285,78,28,5,4.88,1
7104786455,spam,490,57,57,6,4.4,0
8013796759,not_spam,1,8,372,37,0.01,20
7114182936,spam,185,74,30,14,4.48,6
7993696486,not_spam,0,1,240,28,0.0,13
9420962198,not_spam,2,9,587,29,0.05,18
6946232268,not_spam,2,10,167,34,0.01,19
8366618535,not_spam,1,3,324,78,0.02,18
6311560100,not_spam,0,6,68,19,0.02,14
6524867270,not_spam,0,8,134,39,0.01,22
9179717645,not_spam,1,5,445,88,0.01,19
8698348091,not_spam,0,6,151,39,0.05,21
7410909750,spam,243,39,25,13,1.02,3
7697478610,not_spam,0,6,78,19,0.02,12
6496481480,not_spam,2,9,587,29,0.05,18
9081279626,not_spam,2,3,566,68,0.04,11
7921603789,not_spam,0,5,442,13,0.01,10
8578441900,spam,460,94,54,7,4.23,2
6404610198,not_spam,2,3,151,27,0.01,8
8861407402,spam,157,66,50,8,1.19,1
6032669235,spam,450,32,52,4,4.39,0
6904323591,spam,408,30,46,12,3.96,1
8242562521,not_spam,2,8,284,37,0.04,12
7233846883,spam,121,39,48,11,3.26,1
9857357183,spam,311,98,50,5,2.06,3
6435070728,not_spam,0,10,539,87,0.03,12
7583844561,spam,278,59,53,4,4.68,1
9929280363,spam,133,74,7,15,2.53,6
8903052763,not_spam,0,9,288,66,0.01,8
9304856497,spam,490,35,13,15,1.05,3
6623940933,spam,89,22,38,13,2.95,0
7803021058,not_spam,1,9,124,12,0.03,16
6147027787,spam,196,60,28,15,1.18,2
7858907767,not_spam,1,3,375,55,0.05,11
7934746508,spam,286,90,21,14,1.18,0
6400054732,not_spam,0,5,593,56,0.0,17
7465054475,not_spam,0,9,409,53,0.05,18
8765971016,not_spam,2,3,477,22,0.02,14
8920978344,spam,179,39,25,2,2.21,0
8360951280,not_spam,2,8,573,49,0.05,15
8199608413,spam,197,50,30,6,1.27,0
9967312408,not_spam,0,2,122,13,0.04,17
8408229736,not_spam,0,6,124,41,0.04,21
9218692910,spam,396,30,25,6,2.13,3
9425832862,spam,440,51,10,8,1.46,3
9497011511,not_spam,2,1,577,40,0.05,13
7920092835,spam,392,55,5,11,2.88,4
9941156105,spam,50,35,7,6,4.78,3
6724446585,spam,294,71,53,12,1.19,4
8876593803,spam,138,88,25,2,3.73,1
7896744610,not_spam,1,3,208,15,0.02,17
9844991192,not_spam,1,3,276,68,0.04,12
6628380245,not_spam,2,3,422,83,0.02,12
7584424774,spam,323,45,24,4,3.7,0
9074140237,not_spam,1,1,281,35,0.01,18
8397772978,spam,248,48,33,11,3.77,4
8487253201,not_spam,2,9,66,10,0.02,14
9090090852,not_spam,1,2,176,72,0.05,13
6985824888,not_spam,2,6,133,35,0.01,11
9387253513,not_spam,1,3,324,78,0.02,18
9174024761,spam,131,74,33,3,4.3,6
8083750629,not_spam,1,10,474,73,0.05,18
8827378966,spam,181,94,54,2,1.42,6
7767006259,spam,211,41,23,4,1.12,0
6276926166,spam,101,98,53,12,1.66,1
7302998005,spam,357,69,10,12,2.78,5
8400387746,spam,302,71,52,8,3.09,6
7616004981,spam,499,91,29,3,3.28,4
7872180809,not_spam,2,3,151,27,0.01,8
7631194197,not_spam,2,2,309,49,0.03,18
6898370546,spam,366,83,38,2,3.87,4
8096825795,spam,148,62,14,9,1.4,2
6362650827,not_spam,1,8,333,11,0.05,9
8196460019,spam,184,37,51,2,4.83,1
8129902601,spam,208,57,29,12,3.55,6
6936801547,not_spam,2,9,127,51,0.02,9
6904040865,spam,373,68,9,14,3.97,0
6283270099,not_spam,2,7,274,99,0.01,10
7447240335,not_spam,0,2,134,90,0.01,22
6999084427,not_spam,0,5,130,43,0.04,20
7971761151,spam,243,61,5,8,2.84,2
7539366341,not_spam,1,4,125,13,0.03,16
9023131194,not_spam,2,10,385,98,0.0,20
6948140201,not_spam,0,3,339,80,0.05,10
8938642201,spam,447,27,52,15,4.83,6
9179045262,not_spam,2,2,515,100,0.04,18
8166687747,not_spam,0,4,197,14,0.01,14
7447561119,not_spam,0,4,186,10,0.02,20
8874796805,spam,291,24,54,11,2.99,6
6271982821,spam,346,25,20,2,3.42,5
7456975722,spam,373,68,9,14,3.97,0
7965756247,spam,132,96,45,2,4.16,2
6333636866,spam,89,41,42,15,1.79,2
8366316874,not_spam,2,9,315,85,0.04,22
9498315479,not_spam,1,5,454,89,0.02,18
6817951639,not_spam,1,8,467,82,0.03,8
6336888826,spam,388,72,41,13,4.07,1
9352600798,spam,62,34,56,4,4.74,6
9354685511,not_spam,1,1,167,15,0.04,21
9580569412,not_spam,1,1,167,15,0.04,21
6949595992,spam,439,54,6,2,3.06,3
6487663975,not_spam,1,9,222,89,0.04,19
7754512033,spam,179,39,25,2,2.21,0
8728643766,not_spam,0,9,104,96,0.01,15
9982338643,not_spam,0,3,578,66,0.03,22
9230172611,spam,205,28,29,3,2.41,6
9463956335,not_spam,1,4,125,13,0.03,16
8169783693,not_spam,1,3,519,70,0.02,10
7040869833,not_spam,2,10,559,47,0.03,18
6400468577,spam,384,55,9,7,3.74,3
9978773472,not_spam,0,1,450,76,0.02,9
9963028943,not_spam,2,9,418,91,0.03,11
7409706786,spam,326,70,19,6,2.0,2
8650012824,not_spam,2,1,274,98,0.03,21
6782674810,not_spam,1,10,264,72,0.02,8
9766349905,spam,317,65,11,12,2.28,5
9648465878,spam,70,25,5,14,1.11,5
9821690459,spam,331,35,48,4,1.6,2
9794405622,not_spam,0,2,102,63,0.04,22
7598647488,not_spam,2,8,514,89,0.04,14
7972314082,spam,481,22,7,10,4.19,3
7262309414,spam,118,40,52,13,2.81,1
9109825776,spam,90,63,18,8,2.65,1
9854456695,spam,447,27,52,15,4.83,6
8953770807,not_spam,1,2,60,15,0.01,20
9246766776,spam,122,30,45,2,2.18,2
7246583151,spam,432,99,6,5,4.01,1
9331640199,spam,331,35,48,4,1.6,2
8628038331,not_spam,0,2,418,52,0.04,22
6995361950,spam,131,35,33,10,2.24,3
6032437489,not_spam,0,7,487,38,0.03,13
7731211082,not_spam,2,5,535,77,0.03,22
9211900644,not_spam,2,2,515,100,0.04,18
7605584305,spam,174,51,30,5,2.17,5
7855644819,spam,186,76,21,14,4.96,3
7403665519,not_spam,1,4,191,49,0.0,10
9282481511,spam,496,53,26,10,4.82,5
9028929404,not_spam,1,8,345,23,0.02,20
6558315264,spam,462,72,34,15,2.57,0
7852302705,spam,167,39,17,12,3.94,2
8454062723,spam,71,29,56,10,3.79,4
9785575094,spam,328,55,20,6,2.05,4
8124175348,spam,175,85,37,13,1.67,2
7715528424,spam,162,43,57,10,2.25,0
9263189721,spam,454,54,20,11,2.48,6
7304703156,not_spam,0,4,197,14,0.01,14
8883041358,spam,402,57,37,11,3.4,5
6330166737,not_spam,1,8,340,94,0.02,15
6942197301,not_spam,2,1,349,70,0.05,11
6633837948,not_spam,2,6,274,29,0.05,11
7776912344,spam,131,74,33,3,4.3,6
6141701406,spam,431,67,49,9,4.3,4
7520033984,not_spam,0,5,115,24,0.03,13
6898800816,spam,445,40,45,3,1.95,2
8722977478,spam,106,49,37,10,2.91,0
9726059574,not_spam,2,5,556,90,0.02,17
7901028983,spam,178,68,58,12,4.11,1
8491866519,spam,232,80,52,7,1.26,1
8075227568,spam,300,80,15,5,3.0,2
9634641176,not_spam,1,9,433,72,0.0,15
9340116254,spam,465,32,58,8,2.61,0
8989927444,not_spam,0,10,103,46,0.04,16
7291057861,spam,309,65,6,13,3.09,0
8090730258,not_spam,1,4,446,20,0.0,13
7832415061,spam,346,25,20,2,3.42,5
9733615540,not_spam,1,5,99,59,0.01,19
7482383523,spam,399,47,26,7,4.76,0
9884246358,spam,96,97,6,12,2.37,4
9525707599,not_spam,2,3,101,48,0.03,18
6045274120,not_spam,2,10,345,86,0.01,14
8314986027,spam,186,94,50,15,2.87,6
8258568508,spam,411,63,27,4,4.03,4
7911923315,spam,361,72,29,11,4.75,2
7253785964,spam,100,84,50,8,4.82,2
6386970710,not_spam,0,3,339,80,0.05,10
8288189977,spam,134,74,46,6,4.48,6
6982087806,not_spam,1,8,467,82,0.03,8
7191004028,not_spam,0,6,124,41,0.04,21
9270195195,not_spam,0,3,578,66,0.03,22
9181536265,spam,430,74,28,11,2.05,1
8573937755,not_spam,0,4,456,20,0.0,22
8810415943,spam,497,72,22,6,3.49,6
8144806932,spam,307,51,7,6,1.75,2
7681742590,spam,251,71,51,14,3.89,4
8137880936,not_spam,0,5,69,67,0.01,22
6547830536,spam,399,47,26,7,4.76,0
6603853732,spam,315,41,23,12,3.42,3
8203388253,not_spam,1,3,288,86,0.04,22
7620378073,not_spam,2,7,274,99,0.01,10
9600204224,not_spam,0,7,362,98,0.01,18
7581199912,spam,56,79,32,4,2.38,6
8356169531,spam,404,55,38,15,3.93,6
6925936329,spam,51,43,31,13,1.84,4
7759759046,not_spam,0,2,134,90,0.01,22
9914474438,not_spam,2,4,397,22,0.02,8
8252690011,not_spam,2,8,117,66,0.03,16
9676795287,not_spam,1,7,484,96,0.02,8
8237434619,not_spam,2,6,403,88,0.04,13
6768098073,spam,423,51,18,7,2.0,2
8702209871,spam,224,45,13,3,1.14,5
9984388675,spam,165,39,8,4,3.28,1
6564913761,spam,490,27,45,3,3.51,4
9905944416,not_spam,0,9,507,82,0.02,22
9954492082,not_spam,2,3,256,64,0.01,19
9130415670,not_spam,2,3,143,13,0.02,11
7951050226,spam,252,79,39,4,1.54,3
6848742377,spam,451,31,24,3,3.63,6
8595736889,spam,231,98,21,4,3.58,5
7459550474,not_spam,1,5,454,89,0.02,18
6874899643,not_spam,1,8,162,39,0.02,11
6418575493,spam,426,21,46,9,2.5,3
9639485048,not_spam,2,8,492,99,0.02,19
6630973551,spam,217,33,58,13,4.96,4
9996028582,not_spam,1,2,534,50,0.01,9
6868321766,not_spam,2,9,147,59,0.05,11
7475831310,not_spam,2,10,191,76,0.05,15
8687789620,not_spam,1,7,238,33,0.01,11
6161134753,not_spam,2,10,345,86,0.01,14
7349482179,not_spam,2,4,353,10,0.04,17
8289904266,spam,60,57,5,7,3.49,6
6227685950,spam,170,34,55,8,4.09,2
7812585843,spam,426,73,58,4,3.3,6
6593777906,not_spam,2,10,456,96,0.04,15
6335209237,not_spam,0,9,409,53,0.05,18
6459954180,spam,384,55,9,7,3.74,3
9612668566,spam,436,75,48,2,3.35,4
7578162772,spam,407,98,45,5,2.38,3
8027165177,not_spam,2,7,280,65,0.04,13
6920302012,spam,263,78,8,3,2.78,6
6623668341,spam,442,72,28,2,4.17,2
9468304672,spam,367,37,28,3,2.56,4
7211353171,spam,75,52,23,2,2.75,0
8644493622,not_spam,1,5,536,15,0.01,22
8917672972,spam,71,29,56,10,3.79,4
9189083086,spam,148,62,14,9,1.4,2
7205399775,not_spam,1,3,126,92,0.0,21
9187852087,spam,454,54,20,11,2.48,6
9545781928,spam,190,29,33,12,1.9,6
8430024494,spam,266,20,49,15,2.69,5
7227487412,spam,173,69,51,6,1.69,1
7747323906,not_spam,1,5,198,16,0.04,14
8756972220,spam,223,26,21,15,1.44,3
6915152702,spam,306,43,35,2,3.48,6
7518857222,spam,326,70,19,6,2.0,2
6449168506,not_spam,1,9,535,60,0.04,13
6418365469,not_spam,0,8,540,20,0.03,13
8180580317,not_spam,2,1,247,77,0.02,9
6414968322,spam,372,43,19,2,3.07,1
6476943138,not_spam,1,9,146,40,0.01,10
7900804655,not_spam,0,5,454,50,0.03,13
6739172142,not_spam,1,2,176,72,0.05,13
7504700689,spam,243,61,5,8,2.84,2
7651459855,spam,352,32,7,9,3.3,5
7687714823,not_spam,1,8,352,62,0.05,12
6532240818,spam,476,94,44,11,2.22,3
7918659594,spam,246,100,43,12,4.12,3
9965654136,spam,162,43,57,10,2.25,0
7116841629,not_spam,0,2,578,85,0.01,20
6674130577,not_spam,0,6,124,41,0.04,21
8404486503,spam,195,70,34,2,3.99,5
6228393770,spam,159,96,36,15,2.57,4
6953482135,not_spam,1,8,333,11,0.05,9
8182470282,spam,408,73,49,4,4.47,2
6563307925,spam,217,33,58,13,4.96,4
9057756844,not_spam,2,3,407,83,0.03,20
6907050766,spam,185,74,30,14,4.48,6
6374710636,not_spam,0,6,124,41,0.04,21
8886175761,not_spam,2,4,353,10,0.04,17
6554438517,spam,262,86,28,13,2.3,3
7554174779,not_spam,2,2,87,90,0.01,22
9705547254,spam,60,32,56,15,2.01,4
7382611913,not_spam,2,6,403,88,0.04,13
8698512375,not_spam,0,1,168,57,0.02,15
7438816405,not_spam,2,9,503,78,0.04,20
9715642583,spam,68,97,13,4,1.72,3
7844871237,spam,58,53,35,10,1.01,0
9511454241,not_spam,1,8,464,10,0.04,14
8626230135,spam,259,99,13,14,3.29,3
7351933221,spam,392,55,5,11,2.88,4
6226834476,spam,305,97,22,11,3.13,5
7344657072,spam,354,44,58,12,4.21,5
8209904004,spam,372,43,19,2,3.07,1
8877964269,spam,430,74,28,11,2.05,1
8916223841,spam,384,55,9,7,3.74,3
7324522390,spam,147,78,46,4,4.57,2
9523287597,not_spam,1,9,595,42,0.02,20
9689412709,spam,135,44,14,14,2.74,4
6942712456,not_spam,2,9,162,95,0.04,21
8713800113,not_spam,0,3,146,21,0.02,20
6842832323,not_spam,1,3,139,19,0.03,20
6871962803,not_spam,0,6,189,98,0.05,21
9597942086,spam,472,52,18,4,3.01,0
6387501720,spam,216,91,33,11,2.13,6
9730032196,not_spam,0,2,345,96,0.04,14
8318841481,not_spam,2,9,308,84,0.0,17
9977937710,not_spam,2,3,135,67,0.01,11
8153379802,not_spam,1,2,90,50,0.05,15
7333726613,spam,481,22,7,10,4.19,3
6672455483,spam,466,65,56,3,3.61,6
7916829975,not_spam,2,3,292,94,0.01,15
9000245231,spam,232,91,18,9,1.77,1
8156587589,spam,243,61,5,8,2.84,2
9539119801,spam,489,45,26,12,1.59,4
8903604221,not_spam,2,8,284,37,0.04,12
8058701788,not_spam,2,2,373,17,0.04,12
9504986193,spam,177,38,40,2,4.12,5
7838029504,spam,128,66,14,8,4.62,0
7186188859,not_spam,0,6,333,48,0.03,10
9216100343,spam,259,99,13,14,3.29,3
6303985457,spam,254,72,8,4,3.82,1
9376365647,spam,208,57,29,12,3.55,6
8391460215,spam,367,74,59,6,2.88,1
7263537171,spam,301,31,32,10,4.74,6
9486633556,spam,80,34,29,9,1.84,0
9534103753,spam,243,39,25,13,1.02,3
6342204358,spam,263,78,8,3,2.78,6
7292918460,spam,230,87,57,11,1.1,2
9670046735,spam,358,75,9,2,1.9,3
7384798000,spam,275,50,38,10,4.98,5
7003711673,not_spam,0,5,531,69,0.03,14
7357757090,not_spam,1,2,498,77,0.03,11
8686357638,spam,480,52,34,14,2.58,0
6580633612,not_spam,0,3,146,21,0.02,20
9350733098,spam,251,71,51,14,3.89,4
7935932167,not_spam,1,7,278,30,0.03,15
8205078221,not_spam,1,8,496,72,0.02,10
7322732558,not_spam,1,1,96,83,0.03,9
8298069848,not_spam,2,2,208,31,0.03,17
7001020345,spam,68,97,13,4,1.72,3
7922616646,spam,298,65,58,7,2.41,3
6207952031,not_spam,2,4,166,27,0.02,15
9337260763,spam,394,55,32,12,2.75,3
7581233273,spam,301,31,32,10,4.74,6
7664432026,not_spam,1,6,483,98,0.05,22
9352795718,spam,350,26,58,7,1.85,3
8107567155,spam,216,59,25,3,4.83,3
7320258460,not_spam,2,1,510,64,0.04,19
8424284233,spam,197,20,31,6,2.64,2
9967576447,spam,148,62,14,9,1.4,2
9775660408,spam,387,71,52,11,1.06,6
7631751949,spam,164,68,26,8,2.56,0
8790767893,not_spam,1,3,288,86,0.04,22
9107784988,not_spam,0,4,267,91,0.04,22
7207361658,spam,254,63,34,10,3.86,6
8628035640,not_spam,0,10,478,79,0.05,12
7986044891,not_spam,2,5,535,77,0.03,22
6347147086,not_spam,0,1,168,57,0.02,15
9930042398,not_spam,0,5,381,100,0.03,15
7998081369,spam,346,25,20,2,3.42,5
8601672680,spam,359,21,60,6,4.82,6
7887250986,spam,270,23,35,2,4.28,1
6402854819,not_spam,2,1,321,67,0.0,14
7003896178,spam,196,60,28,15,1.18,2
9498557466,spam,466,65,56,3,3.61,6
8691019603,spam,336,86,25,3,2.71,4
7172053962,not_spam,1,1,478,19,0.03,8
9372920380,not_spam,2,10,345,86,0.01,14
8827554011,spam,270,23,35,2,4.28,1
8163151368,spam,405,59,60,11,1.68,1
8800024160,not_spam,2,9,571,68,0.01,18
7963586158,not_spam,0,9,288,66,0.01,8
7117995402,not_spam,2,8,397,14,0.04,14
8496584335,spam,445,40,45,3,1.95,2
6598629648,not_spam,1,2,252,53,0.01,12
9766737936,not_spam,1,2,445,27,0.04,11
9394966570,not_spam,2,6,168,23,0.02,19
9979448878,not_spam,2,3,130,35,0.02,18
6516675194,spam,109,99,45,4,4.69,1
8414984043,spam,466,65,56,3,3.61,6
6656908413,spam,207,53,25,6,4.7,4
9991638491,spam,352,62,47,12,2.66,1
6110668142,spam,347,52,37,7,1.2,0
6124563931,spam,102,89,16,8,4.89,6
7762981796,spam,78,76,58,3,3.1,1
8247190232,spam,219,41,26,13,3.39,2
8619287942,not_spam,1,2,553,77,0.01,20
8982309982,not_spam,2,4,94,65,0.0,12
7210277990,spam,301,31,32,10,4.74,6
7265391372,spam,186,81,9,11,1.25,4
6095997771,not_spam,0,10,103,46,0.04,16
9137336042,not_spam,2,1,321,67,0.0,14
7043938096,not_spam,1,4,382,12,0.01,10
9199636691,spam,51,43,31,13,1.84,4
8265975086,not_spam,2,1,321,67,0.0,14
8329441637,not_spam,2,9,105,97,0.02,21
6734531704,spam,76,33,15,3,4.61,1
9657948379,spam,379,28,14,15,2.81,3
8929043169,spam,364,98,50,6,2.95,3
6026875807,not_spam,0,5,454,50,0.03,13
8874504508,not_spam,0,7,316,70,0.01,21
6952538455,not_spam,1,3,360,48,0.03,12
6883182746,not_spam,1,10,569,17,0.0,21
9064861691,spam,89,41,42,15,1.79,2
9260641081,not_spam,1,3,78,58,0.04,9
6876777817,spam,393,36,6,11,1.21,0
6525266758,spam,201,49,21,13,2.65,5
8881412999,not_spam,0,6,189,98,0.05,21
8863333107,not_spam,0,2,561,66,0.0,10
7533336929,not_spam,0,10,583,54,0.05,16
8679144045,not_spam,1,10,428,14,0.03,22
9770782978,not_spam,0,9,502,32,0.04,12
7011768180,not_spam,2,10,370,76,0.0,17
8962427380,spam,255,75,27,6,3.91,6
6664058899,not_spam,1,2,139,96,0.05,15
9116989118,not_spam,0,10,478,79,0.05,12
6493102295,spam,217,77,44,3,2.76,5
9064224754,spam,317,22,31,8,1.03,4
